"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_RR","104","1909-01-01","1197","4","5",
"OBS_DEU_P1Y_RR","1040","1906-01-01","1056.1","4","1",
"OBS_DEU_P1Y_RR","1040","1907-01-01","980.1","4","1",
"OBS_DEU_P1Y_RR","1040","1908-01-01","802.5","4","1",
"OBS_DEU_P1Y_RR","1040","1909-01-01","868.2","4","1",
"OBS_DEU_P1Y_RR","1041","1908-01-01","449","4","5",
"OBS_DEU_P1Y_RR","1041","1909-01-01","572","4","5",
"OBS_DEU_P1Y_RR","1044","1900-01-01","728","4","5",
"OBS_DEU_P1Y_RR","1044","1901-01-01","915","4","5",
"OBS_DEU_P1Y_RR","1047","1900-01-01","804.6","4","1",
"OBS_DEU_P1Y_RR","1047","1901-01-01","681.8","4","1",
"OBS_DEU_P1Y_RR","1047","1902-01-01","646.9","4","1",
"OBS_DEU_P1Y_RR","1047","1903-01-01","608.4","4","1",
"OBS_DEU_P1Y_RR","1047","1904-01-01","455.3","4","1",
"OBS_DEU_P1Y_RR","1047","1905-01-01","678.8","4","1",
"OBS_DEU_P1Y_RR","1047","1906-01-01","740.8","4","1",
"OBS_DEU_P1Y_RR","1047","1907-01-01","771.3","4","1",
"OBS_DEU_P1Y_RR","1047","1908-01-01","525","4","1",
"OBS_DEU_P1Y_RR","1047","1909-01-01","602.2","4","1",
"OBS_DEU_P1Y_RR","105","1900-01-01","642","4","5",
"OBS_DEU_P1Y_RR","105","1901-01-01","621","4","5",
"OBS_DEU_P1Y_RR","105","1902-01-01","577","4","5",
"OBS_DEU_P1Y_RR","105","1903-01-01","542.3","4","5",
"OBS_DEU_P1Y_RR","105","1904-01-01","646.1","4","5",
"OBS_DEU_P1Y_RR","105","1905-01-01","681.5","4","5",
"OBS_DEU_P1Y_RR","105","1906-01-01","588","4","5",
"OBS_DEU_P1Y_RR","105","1907-01-01","576.4","4","5",
"OBS_DEU_P1Y_RR","105","1908-01-01","605.7","4","5",
"OBS_DEU_P1Y_RR","105","1909-01-01","569.1","4","5",
"OBS_DEU_P1Y_RR","1053","1900-01-01","1114","4","5",
"OBS_DEU_P1Y_RR","1053","1901-01-01","1107","4","5",
"OBS_DEU_P1Y_RR","1053","1902-01-01","1147","4","5",
"OBS_DEU_P1Y_RR","1053","1903-01-01","1069","4","5",
"OBS_DEU_P1Y_RR","1053","1904-01-01","976","4","5",
"OBS_DEU_P1Y_RR","1053","1905-01-01","1229","4","5",
"OBS_DEU_P1Y_RR","1053","1906-01-01","1202","4","5",
"OBS_DEU_P1Y_RR","1053","1907-01-01","1034","4","5",
"OBS_DEU_P1Y_RR","1053","1908-01-01","888","4","5",
"OBS_DEU_P1Y_RR","1053","1909-01-01","1244","4","5",
"OBS_DEU_P1Y_RR","1055","1900-01-01","897","4","5",
"OBS_DEU_P1Y_RR","1055","1901-01-01","888","4","5",
"OBS_DEU_P1Y_RR","1055","1902-01-01","880","4","5",
"OBS_DEU_P1Y_RR","1055","1903-01-01","944","4","5",
"OBS_DEU_P1Y_RR","1055","1904-01-01","933","4","5",
"OBS_DEU_P1Y_RR","1055","1905-01-01","1009","4","5",
"OBS_DEU_P1Y_RR","1055","1906-01-01","1035","4","5",
"OBS_DEU_P1Y_RR","1055","1907-01-01","968","4","5",
"OBS_DEU_P1Y_RR","1055","1908-01-01","946","4","5",
"OBS_DEU_P1Y_RR","1055","1909-01-01","1101","4","5",
"OBS_DEU_P1Y_RR","1056","1900-01-01","709","4","5",
"OBS_DEU_P1Y_RR","1056","1901-01-01","790","4","5",
"OBS_DEU_P1Y_RR","1056","1902-01-01","711","4","5",
"OBS_DEU_P1Y_RR","1056","1903-01-01","953","4","5",
"OBS_DEU_P1Y_RR","1056","1904-01-01","673","4","5",
"OBS_DEU_P1Y_RR","1056","1905-01-01","728","4","5",
"OBS_DEU_P1Y_RR","1056","1906-01-01","806","4","5",
"OBS_DEU_P1Y_RR","1056","1907-01-01","577","4","5",
"OBS_DEU_P1Y_RR","1056","1908-01-01","641","4","5",
"OBS_DEU_P1Y_RR","1056","1909-01-01","751","4","5",
"OBS_DEU_P1Y_RR","1061","1900-01-01","1091","4","5",
"OBS_DEU_P1Y_RR","1061","1901-01-01","1271","4","5",
"OBS_DEU_P1Y_RR","1061","1902-01-01","1128","4","5",
"OBS_DEU_P1Y_RR","1061","1903-01-01","1263","4","5",
"OBS_DEU_P1Y_RR","1061","1904-01-01","946","4","5",
"OBS_DEU_P1Y_RR","1061","1905-01-01","1234","4","5",
"OBS_DEU_P1Y_RR","1061","1906-01-01","1333","4","5",
"OBS_DEU_P1Y_RR","1061","1907-01-01","1148","4","5",
"OBS_DEU_P1Y_RR","1061","1908-01-01","1218","4","5",
"OBS_DEU_P1Y_RR","1061","1909-01-01","1346","4","5",
"OBS_DEU_P1Y_RR","1065","1901-01-01","694","4","5",
"OBS_DEU_P1Y_RR","1065","1902-01-01","469","4","5",
"OBS_DEU_P1Y_RR","1065","1903-01-01","490","4","5",
"OBS_DEU_P1Y_RR","1065","1904-01-01","547","4","5",
"OBS_DEU_P1Y_RR","1065","1905-01-01","430","4","5",
"OBS_DEU_P1Y_RR","1065","1906-01-01","501","4","5",
"OBS_DEU_P1Y_RR","1065","1907-01-01","413","4","5",
"OBS_DEU_P1Y_RR","1065","1908-01-01","649","4","5",
"OBS_DEU_P1Y_RR","1065","1909-01-01","532","4","5",
"OBS_DEU_P1Y_RR","1066","1908-01-01","540","4","5",
"OBS_DEU_P1Y_RR","107","1903-01-01","1412","4","5",
"OBS_DEU_P1Y_RR","107","1904-01-01","1241","4","5",
"OBS_DEU_P1Y_RR","107","1905-01-01","1456","4","5",
"OBS_DEU_P1Y_RR","107","1906-01-01","1374","4","5",
"OBS_DEU_P1Y_RR","107","1907-01-01","1056","4","5",
"OBS_DEU_P1Y_RR","107","1908-01-01","1033","4","5",
"OBS_DEU_P1Y_RR","107","1909-01-01","1312","4","5",
"OBS_DEU_P1Y_RR","1070","1900-01-01","637","4","5",
"OBS_DEU_P1Y_RR","1070","1901-01-01","616","4","5",
"OBS_DEU_P1Y_RR","1070","1902-01-01","661","4","5",
"OBS_DEU_P1Y_RR","1070","1903-01-01","577","4","5",
"OBS_DEU_P1Y_RR","1070","1904-01-01","421","4","5",
"OBS_DEU_P1Y_RR","1070","1905-01-01","791","4","5",
"OBS_DEU_P1Y_RR","1070","1906-01-01","706","4","5",
"OBS_DEU_P1Y_RR","1070","1907-01-01","583","4","5",
"OBS_DEU_P1Y_RR","1070","1908-01-01","618","4","5",
"OBS_DEU_P1Y_RR","1070","1909-01-01","541","4","5",
"OBS_DEU_P1Y_RR","1074","1900-01-01","557","4","5",
"OBS_DEU_P1Y_RR","1074","1901-01-01","425","4","5",
"OBS_DEU_P1Y_RR","1074","1902-01-01","482","4","5",
"OBS_DEU_P1Y_RR","1074","1903-01-01","389","4","5",
"OBS_DEU_P1Y_RR","1074","1904-01-01","330","4","5",
"OBS_DEU_P1Y_RR","1074","1905-01-01","723","4","5",
"OBS_DEU_P1Y_RR","1074","1906-01-01","578","4","5",
"OBS_DEU_P1Y_RR","1074","1907-01-01","687","4","5",
"OBS_DEU_P1Y_RR","1074","1908-01-01","417","4","5",
"OBS_DEU_P1Y_RR","1074","1909-01-01","496","4","5",
"OBS_DEU_P1Y_RR","1079","1900-01-01","717","4","5",
"OBS_DEU_P1Y_RR","1079","1901-01-01","772","4","5",
"OBS_DEU_P1Y_RR","1079","1902-01-01","719","4","5",
"OBS_DEU_P1Y_RR","1079","1903-01-01","756","4","5",
"OBS_DEU_P1Y_RR","1079","1904-01-01","570","4","5",
"OBS_DEU_P1Y_RR","1079","1905-01-01","854","4","5",
"OBS_DEU_P1Y_RR","1079","1906-01-01","857","4","5",
"OBS_DEU_P1Y_RR","1079","1907-01-01","643","4","5",
"OBS_DEU_P1Y_RR","1079","1908-01-01","714","4","5",
"OBS_DEU_P1Y_RR","1079","1909-01-01","752","4","5",
"OBS_DEU_P1Y_RR","1080","1900-01-01","800","4","5",
"OBS_DEU_P1Y_RR","1080","1901-01-01","850","4","5",
"OBS_DEU_P1Y_RR","1080","1902-01-01","800","4","5",
"OBS_DEU_P1Y_RR","1080","1903-01-01","772","4","5",
"OBS_DEU_P1Y_RR","1080","1904-01-01","589","4","5",
"OBS_DEU_P1Y_RR","1080","1905-01-01","867","4","5",
"OBS_DEU_P1Y_RR","1080","1906-01-01","846","4","5",
"OBS_DEU_P1Y_RR","1080","1907-01-01","658","4","5",
"OBS_DEU_P1Y_RR","1080","1908-01-01","756","4","5",
"OBS_DEU_P1Y_RR","1080","1909-01-01","762","4","5",
"OBS_DEU_P1Y_RR","1085","1900-01-01","810","4","5",
"OBS_DEU_P1Y_RR","1085","1901-01-01","778","4","5",
"OBS_DEU_P1Y_RR","1085","1902-01-01","762","4","5",
"OBS_DEU_P1Y_RR","1085","1903-01-01","801","4","5",
"OBS_DEU_P1Y_RR","1085","1904-01-01","593","4","5",
"OBS_DEU_P1Y_RR","1085","1905-01-01","875","4","5",
"OBS_DEU_P1Y_RR","1085","1906-01-01","873","4","5",
"OBS_DEU_P1Y_RR","1085","1907-01-01","674","4","5",
"OBS_DEU_P1Y_RR","1085","1908-01-01","803","4","5",
"OBS_DEU_P1Y_RR","1085","1909-01-01","919","4","5",
"OBS_DEU_P1Y_RR","1086","1900-01-01","755","4","5",
"OBS_DEU_P1Y_RR","1086","1901-01-01","758","4","5",
"OBS_DEU_P1Y_RR","1086","1902-01-01","791","4","5",
"OBS_DEU_P1Y_RR","1086","1903-01-01","820","4","5",
"OBS_DEU_P1Y_RR","1086","1904-01-01","605","4","5",
"OBS_DEU_P1Y_RR","1086","1905-01-01","820","4","5",
"OBS_DEU_P1Y_RR","1086","1906-01-01","868","4","5",
"OBS_DEU_P1Y_RR","1086","1907-01-01","644","4","5",
"OBS_DEU_P1Y_RR","1086","1908-01-01","753","4","5",
"OBS_DEU_P1Y_RR","1086","1909-01-01","733","4","5",
"OBS_DEU_P1Y_RR","109","1902-01-01","1448","4","5",
"OBS_DEU_P1Y_RR","109","1903-01-01","1701","4","5",
"OBS_DEU_P1Y_RR","109","1904-01-01","1385","4","5",
"OBS_DEU_P1Y_RR","109","1905-01-01","1786","4","5",
"OBS_DEU_P1Y_RR","109","1906-01-01","1594","4","5",
"OBS_DEU_P1Y_RR","109","1907-01-01","1402","4","5",
"OBS_DEU_P1Y_RR","109","1908-01-01","1307","4","5",
"OBS_DEU_P1Y_RR","109","1909-01-01","1670","4","5",
"OBS_DEU_P1Y_RR","1091","1902-01-01","672","4","5",
"OBS_DEU_P1Y_RR","1091","1905-01-01","554","4","5",
"OBS_DEU_P1Y_RR","1091","1906-01-01","622","4","5",
"OBS_DEU_P1Y_RR","1091","1907-01-01","468","4","5",
"OBS_DEU_P1Y_RR","1091","1908-01-01","539","4","5",
"OBS_DEU_P1Y_RR","1091","1909-01-01","578","4","5",
"OBS_DEU_P1Y_RR","1095","1900-01-01","758","4","5",
"OBS_DEU_P1Y_RR","1095","1901-01-01","753","4","5",
"OBS_DEU_P1Y_RR","1095","1902-01-01","756","4","5",
"OBS_DEU_P1Y_RR","1095","1903-01-01","752","4","5",
"OBS_DEU_P1Y_RR","1095","1904-01-01","628","4","5",
"OBS_DEU_P1Y_RR","1095","1905-01-01","829","4","5",
"OBS_DEU_P1Y_RR","1095","1906-01-01","837","4","5",
"OBS_DEU_P1Y_RR","1095","1907-01-01","611","4","5",
"OBS_DEU_P1Y_RR","1095","1908-01-01","580","4","5",
"OBS_DEU_P1Y_RR","1095","1909-01-01","786","4","5",
"OBS_DEU_P1Y_RR","1098","1900-01-01","681","4","5",
"OBS_DEU_P1Y_RR","1098","1901-01-01","673","4","5",
"OBS_DEU_P1Y_RR","1098","1902-01-01","568","4","5",
"OBS_DEU_P1Y_RR","1098","1903-01-01","537","4","5",
"OBS_DEU_P1Y_RR","1098","1904-01-01","554","4","5",
"OBS_DEU_P1Y_RR","1098","1905-01-01","534","4","5",
"OBS_DEU_P1Y_RR","1098","1906-01-01","616","4","5",
"OBS_DEU_P1Y_RR","1098","1907-01-01","532","4","5",
"OBS_DEU_P1Y_RR","1098","1908-01-01","623","4","5",
"OBS_DEU_P1Y_RR","1098","1909-01-01","651","4","5",
"OBS_DEU_P1Y_RR","110","1900-01-01","787","4","5",
"OBS_DEU_P1Y_RR","110","1901-01-01","951","4","5",
"OBS_DEU_P1Y_RR","110","1902-01-01","773","4","5",
"OBS_DEU_P1Y_RR","110","1903-01-01","876.4","4","5",
"OBS_DEU_P1Y_RR","110","1904-01-01","538","4","5",
"OBS_DEU_P1Y_RR","110","1905-01-01","688.5","4","5",
"OBS_DEU_P1Y_RR","110","1906-01-01","628","4","5",
"OBS_DEU_P1Y_RR","110","1907-01-01","515.3","4","5",
"OBS_DEU_P1Y_RR","110","1908-01-01","650.8","4","5",
"OBS_DEU_P1Y_RR","110","1909-01-01","793.8","4","5",
"OBS_DEU_P1Y_RR","1100","1900-01-01","653","4","5",
"OBS_DEU_P1Y_RR","1100","1901-01-01","671","4","5",
"OBS_DEU_P1Y_RR","1100","1902-01-01","510","4","5",
"OBS_DEU_P1Y_RR","1100","1903-01-01","604","4","5",
"OBS_DEU_P1Y_RR","1100","1904-01-01","594","4","5",
"OBS_DEU_P1Y_RR","1100","1905-01-01","670","4","5",
"OBS_DEU_P1Y_RR","1100","1906-01-01","607","4","5",
"OBS_DEU_P1Y_RR","1100","1907-01-01","612","4","5",
"OBS_DEU_P1Y_RR","1100","1908-01-01","669","4","5",
"OBS_DEU_P1Y_RR","1100","1909-01-01","590","4","5",
"OBS_DEU_P1Y_RR","1101","1900-01-01","650","4","1",
"OBS_DEU_P1Y_RR","1101","1901-01-01","577.6","4","1",
"OBS_DEU_P1Y_RR","1101","1902-01-01","686.5","4","1",
"OBS_DEU_P1Y_RR","1101","1904-01-01","491.5","4","1",
"OBS_DEU_P1Y_RR","1101","1905-01-01","857.8","4","1",
"OBS_DEU_P1Y_RR","1101","1906-01-01","671.2","4","1",
"OBS_DEU_P1Y_RR","1101","1907-01-01","696.2","4","1",
"OBS_DEU_P1Y_RR","1103","1900-01-01","935","4","5",
"OBS_DEU_P1Y_RR","1103","1901-01-01","738","4","5",
"OBS_DEU_P1Y_RR","1103","1902-01-01","895","4","5",
"OBS_DEU_P1Y_RR","1103","1903-01-01","863","4","5",
"OBS_DEU_P1Y_RR","1103","1904-01-01","750","4","5",
"OBS_DEU_P1Y_RR","1103","1905-01-01","1025","4","5",
"OBS_DEU_P1Y_RR","1103","1906-01-01","875","4","5",
"OBS_DEU_P1Y_RR","1103","1907-01-01","950","4","5",
"OBS_DEU_P1Y_RR","1103","1908-01-01","705","4","5",
"OBS_DEU_P1Y_RR","1103","1909-01-01","1000","4","5",
"OBS_DEU_P1Y_RR","1106","1901-01-01","476","4","5",
"OBS_DEU_P1Y_RR","1106","1902-01-01","598","4","5",
"OBS_DEU_P1Y_RR","1106","1903-01-01","581","4","5",
"OBS_DEU_P1Y_RR","1106","1904-01-01","469","4","5",
"OBS_DEU_P1Y_RR","1106","1905-01-01","732","4","5",
"OBS_DEU_P1Y_RR","1106","1906-01-01","553","4","5",
"OBS_DEU_P1Y_RR","1106","1907-01-01","664","4","5",
"OBS_DEU_P1Y_RR","1106","1908-01-01","403","4","5",
"OBS_DEU_P1Y_RR","1106","1909-01-01","558","4","5",
"OBS_DEU_P1Y_RR","1107","1900-01-01","752.5","4","1",
"OBS_DEU_P1Y_RR","1107","1901-01-01","730.8","4","1",
"OBS_DEU_P1Y_RR","1107","1902-01-01","653.6","4","1",
"OBS_DEU_P1Y_RR","1107","1903-01-01","677.4","4","1",
"OBS_DEU_P1Y_RR","1107","1904-01-01","586","4","1",
"OBS_DEU_P1Y_RR","1107","1905-01-01","685.5","4","1",
"OBS_DEU_P1Y_RR","1107","1906-01-01","808.2","4","1",
"OBS_DEU_P1Y_RR","1107","1907-01-01","587.8","4","1",
"OBS_DEU_P1Y_RR","1107","1908-01-01","650.6","4","1",
"OBS_DEU_P1Y_RR","1107","1909-01-01","707","4","1",
"OBS_DEU_P1Y_RR","1108","1907-01-01","563","4","5",
"OBS_DEU_P1Y_RR","1108","1908-01-01","517","4","5",
"OBS_DEU_P1Y_RR","1108","1909-01-01","554","4","5",
"OBS_DEU_P1Y_RR","1111","1901-01-01","611","4","5",
"OBS_DEU_P1Y_RR","1111","1902-01-01","526","4","5",
"OBS_DEU_P1Y_RR","1111","1903-01-01","558","4","5",
"OBS_DEU_P1Y_RR","1111","1904-01-01","540","4","5",
"OBS_DEU_P1Y_RR","1111","1905-01-01","555","4","5",
"OBS_DEU_P1Y_RR","1111","1906-01-01","610","4","5",
"OBS_DEU_P1Y_RR","1111","1907-01-01","537","4","5",
"OBS_DEU_P1Y_RR","1111","1908-01-01","513","4","5",
"OBS_DEU_P1Y_RR","1111","1909-01-01","606","4","5",
"OBS_DEU_P1Y_RR","1115","1900-01-01","693","4","5",
"OBS_DEU_P1Y_RR","1115","1901-01-01","809","4","5",
"OBS_DEU_P1Y_RR","1115","1904-01-01","732","4","5",
"OBS_DEU_P1Y_RR","1115","1905-01-01","675","4","5",
"OBS_DEU_P1Y_RR","1115","1906-01-01","739","4","5",
"OBS_DEU_P1Y_RR","1115","1907-01-01","627","4","5",
"OBS_DEU_P1Y_RR","1115","1908-01-01","690","4","5",
"OBS_DEU_P1Y_RR","1115","1909-01-01","796","4","5",
"OBS_DEU_P1Y_RR","1116","1900-01-01","848","4","5",
"OBS_DEU_P1Y_RR","1116","1901-01-01","861","4","5",
"OBS_DEU_P1Y_RR","1116","1902-01-01","799","4","5",
"OBS_DEU_P1Y_RR","1116","1903-01-01","679","4","5",
"OBS_DEU_P1Y_RR","1116","1904-01-01","589","4","5",
"OBS_DEU_P1Y_RR","1116","1905-01-01","788","4","5",
"OBS_DEU_P1Y_RR","1116","1906-01-01","727","4","5",
"OBS_DEU_P1Y_RR","1116","1907-01-01","694","4","5",
"OBS_DEU_P1Y_RR","1116","1908-01-01","714","4","5",
"OBS_DEU_P1Y_RR","1116","1909-01-01","837","4","5",
"OBS_DEU_P1Y_RR","1117","1908-01-01","769","4","5",
"OBS_DEU_P1Y_RR","1117","1909-01-01","933","4","5",
"OBS_DEU_P1Y_RR","1128","1900-01-01","681","4","5",
"OBS_DEU_P1Y_RR","1128","1901-01-01","755","4","5",
"OBS_DEU_P1Y_RR","1128","1902-01-01","730","4","5",
"OBS_DEU_P1Y_RR","1128","1903-01-01","921","4","5",
"OBS_DEU_P1Y_RR","1128","1904-01-01","660","4","5",
"OBS_DEU_P1Y_RR","1128","1905-01-01","766","4","5",
"OBS_DEU_P1Y_RR","1128","1906-01-01","727","4","5",
"OBS_DEU_P1Y_RR","1128","1907-01-01","627","4","5",
"OBS_DEU_P1Y_RR","1128","1908-01-01","708","4","5",
"OBS_DEU_P1Y_RR","1128","1909-01-01","806","4","5",
"OBS_DEU_P1Y_RR","1129","1900-01-01","820","4","5",
"OBS_DEU_P1Y_RR","1129","1901-01-01","825","4","5",
"OBS_DEU_P1Y_RR","1129","1902-01-01","720","4","5",
"OBS_DEU_P1Y_RR","1129","1903-01-01","932","4","5",
"OBS_DEU_P1Y_RR","1129","1904-01-01","710","4","5",
"OBS_DEU_P1Y_RR","1129","1905-01-01","695","4","5",
"OBS_DEU_P1Y_RR","1129","1906-01-01","675","4","5",
"OBS_DEU_P1Y_RR","1129","1907-01-01","586","4","5",
"OBS_DEU_P1Y_RR","1129","1908-01-01","827","4","5",
"OBS_DEU_P1Y_RR","1129","1909-01-01","781","4","5",
"OBS_DEU_P1Y_RR","1144","1900-01-01","643","4","5",
"OBS_DEU_P1Y_RR","1144","1901-01-01","659","4","5",
"OBS_DEU_P1Y_RR","1144","1902-01-01","725","4","5",
"OBS_DEU_P1Y_RR","1144","1903-01-01","679","4","5",
"OBS_DEU_P1Y_RR","1144","1904-01-01","651","4","5",
"OBS_DEU_P1Y_RR","1144","1905-01-01","812","4","5",
"OBS_DEU_P1Y_RR","1144","1906-01-01","674","4","5",
"OBS_DEU_P1Y_RR","1144","1907-01-01","571","4","5",
