"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_RR","104","1939-01-01","1129","4","5",
"OBS_DEU_P1Y_RR","1040","1931-01-01","1074.6","4","1",
"OBS_DEU_P1Y_RR","1040","1932-01-01","807.9","4","1",
"OBS_DEU_P1Y_RR","1040","1933-01-01","779.4","4","1",
"OBS_DEU_P1Y_RR","1040","1935-01-01","816.3","4","1",
"OBS_DEU_P1Y_RR","1040","1936-01-01","929.5","4","1",
"OBS_DEU_P1Y_RR","1040","1937-01-01","955.7","4","1",
"OBS_DEU_P1Y_RR","1040","1938-01-01","872","4","1",
"OBS_DEU_P1Y_RR","1041","1931-01-01","571","4","5",
"OBS_DEU_P1Y_RR","1041","1932-01-01","488","4","5",
"OBS_DEU_P1Y_RR","1041","1934-01-01","446","4","5",
"OBS_DEU_P1Y_RR","1041","1935-01-01","573","4","5",
"OBS_DEU_P1Y_RR","1041","1936-01-01","461","4","5",
"OBS_DEU_P1Y_RR","1041","1937-01-01","627","4","5",
"OBS_DEU_P1Y_RR","1041","1938-01-01","649","4","5",
"OBS_DEU_P1Y_RR","1041","1939-01-01","783","4","5",
"OBS_DEU_P1Y_RR","1044","1930-01-01","821","4","5",
"OBS_DEU_P1Y_RR","1044","1931-01-01","747.6","4","5",
"OBS_DEU_P1Y_RR","1044","1932-01-01","784.4","4","5",
"OBS_DEU_P1Y_RR","1044","1933-01-01","535.2","4","5",
"OBS_DEU_P1Y_RR","1044","1934-01-01","720.5","4","5",
"OBS_DEU_P1Y_RR","1044","1935-01-01","755.7","4","5",
"OBS_DEU_P1Y_RR","1044","1936-01-01","921.9","4","5",
"OBS_DEU_P1Y_RR","1044","1937-01-01","733.4","4","5",
"OBS_DEU_P1Y_RR","1044","1938-01-01","849.9","4","5",
"OBS_DEU_P1Y_RR","1044","1939-01-01","922.8","4","5",
"OBS_DEU_P1Y_RR","1047","1937-01-01","866.8","4","1",
"OBS_DEU_P1Y_RR","1047","1938-01-01","586.8","4","1",
"OBS_DEU_P1Y_RR","1047","1939-01-01","754.8","4","1",
"OBS_DEU_P1Y_RR","1048","1930-01-01","945.8","4","1",
"OBS_DEU_P1Y_RR","1048","1931-01-01","655.1","4","1",
"OBS_DEU_P1Y_RR","1048","1932-01-01","636.3","4","1",
"OBS_DEU_P1Y_RR","1048","1933-01-01","642.7","4","1",
"OBS_DEU_P1Y_RR","1048","1934-01-01","675.6","4","1",
"OBS_DEU_P1Y_RR","1048","1935-01-01","643.1","4","1",
"OBS_DEU_P1Y_RR","1048","1936-01-01","555.2","4","1",
"OBS_DEU_P1Y_RR","1048","1937-01-01","793.7","4","1",
"OBS_DEU_P1Y_RR","1048","1938-01-01","621.2","4","1",
"OBS_DEU_P1Y_RR","1048","1939-01-01","789.3","4","1",
"OBS_DEU_P1Y_RR","105","1935-01-01","696","4","5",
"OBS_DEU_P1Y_RR","105","1936-01-01","676","4","5",
"OBS_DEU_P1Y_RR","105","1937-01-01","725","4","5",
"OBS_DEU_P1Y_RR","105","1938-01-01","720","4","5",
"OBS_DEU_P1Y_RR","105","1939-01-01","686","4","5",
"OBS_DEU_P1Y_RR","1051","1936-01-01","528.3","4","1",
"OBS_DEU_P1Y_RR","1051","1938-01-01","461","4","1",
"OBS_DEU_P1Y_RR","1051","1939-01-01","733.2","4","1",
"OBS_DEU_P1Y_RR","1053","1930-01-01","1101","4","5",
"OBS_DEU_P1Y_RR","1053","1931-01-01","1282","4","5",
"OBS_DEU_P1Y_RR","1053","1932-01-01","1110","4","5",
"OBS_DEU_P1Y_RR","1053","1933-01-01","986","4","5",
"OBS_DEU_P1Y_RR","1053","1934-01-01","964","4","5",
"OBS_DEU_P1Y_RR","1053","1935-01-01","1216","4","5",
"OBS_DEU_P1Y_RR","1053","1936-01-01","1121","4","5",
"OBS_DEU_P1Y_RR","1053","1937-01-01","948.4","4","5",
"OBS_DEU_P1Y_RR","1053","1938-01-01","992","4","5",
"OBS_DEU_P1Y_RR","1053","1939-01-01","1067.9","4","5",
"OBS_DEU_P1Y_RR","1054","1937-01-01","881","4","5",
"OBS_DEU_P1Y_RR","1054","1938-01-01","880","4","5",
"OBS_DEU_P1Y_RR","1054","1939-01-01","1023","4","5",
"OBS_DEU_P1Y_RR","1055","1930-01-01","1108","4","5",
"OBS_DEU_P1Y_RR","1055","1931-01-01","893.5","4","5",
"OBS_DEU_P1Y_RR","1055","1932-01-01","894.9","4","5",
"OBS_DEU_P1Y_RR","1055","1933-01-01","693.7","4","5",
"OBS_DEU_P1Y_RR","1055","1934-01-01","828.4","4","5",
"OBS_DEU_P1Y_RR","1055","1935-01-01","887.1","4","5",
"OBS_DEU_P1Y_RR","1055","1936-01-01","977.2","4","5",
"OBS_DEU_P1Y_RR","1055","1937-01-01","906.8","4","5",
"OBS_DEU_P1Y_RR","1055","1938-01-01","990.1","4","5",
"OBS_DEU_P1Y_RR","1055","1939-01-01","1170.8","4","5",
"OBS_DEU_P1Y_RR","1056","1930-01-01","817","4","5",
"OBS_DEU_P1Y_RR","1056","1931-01-01","1017","4","5",
"OBS_DEU_P1Y_RR","1056","1932-01-01","837","4","5",
"OBS_DEU_P1Y_RR","1056","1933-01-01","696","4","5",
"OBS_DEU_P1Y_RR","1056","1934-01-01","625","4","5",
"OBS_DEU_P1Y_RR","1056","1935-01-01","911","4","5",
"OBS_DEU_P1Y_RR","1056","1936-01-01","842","4","5",
"OBS_DEU_P1Y_RR","1056","1937-01-01","1003","4","5",
"OBS_DEU_P1Y_RR","1056","1938-01-01","728","4","5",
"OBS_DEU_P1Y_RR","1056","1939-01-01","813","4","5",
"OBS_DEU_P1Y_RR","1058","1930-01-01","565","4","5",
"OBS_DEU_P1Y_RR","1058","1931-01-01","642","4","5",
"OBS_DEU_P1Y_RR","1058","1932-01-01","573","4","5",
"OBS_DEU_P1Y_RR","1058","1933-01-01","505","4","5",
"OBS_DEU_P1Y_RR","1058","1934-01-01","539","4","5",
"OBS_DEU_P1Y_RR","1058","1935-01-01","595","4","5",
"OBS_DEU_P1Y_RR","1058","1936-01-01","653","4","5",
"OBS_DEU_P1Y_RR","1058","1937-01-01","707","4","5",
"OBS_DEU_P1Y_RR","1058","1938-01-01","588","4","5",
"OBS_DEU_P1Y_RR","1058","1939-01-01","974","4","5",
"OBS_DEU_P1Y_RR","1060","1937-01-01","694","4","5",
"OBS_DEU_P1Y_RR","1060","1938-01-01","587","4","5",
"OBS_DEU_P1Y_RR","1060","1939-01-01","955","4","5",
"OBS_DEU_P1Y_RR","1061","1931-01-01","1356","4","5",
"OBS_DEU_P1Y_RR","1061","1932-01-01","1279","4","5",
"OBS_DEU_P1Y_RR","1061","1933-01-01","1023","4","5",
"OBS_DEU_P1Y_RR","1061","1934-01-01","1092","4","5",
"OBS_DEU_P1Y_RR","1061","1935-01-01","1278","4","5",
"OBS_DEU_P1Y_RR","1061","1936-01-01","1278","4","5",
"OBS_DEU_P1Y_RR","1061","1937-01-01","1158","4","5",
"OBS_DEU_P1Y_RR","1061","1938-01-01","1492","4","5",
"OBS_DEU_P1Y_RR","1061","1939-01-01","1394","4","5",
"OBS_DEU_P1Y_RR","1064","1938-01-01","488","4","5",
"OBS_DEU_P1Y_RR","1064","1939-01-01","613","4","5",
"OBS_DEU_P1Y_RR","1065","1930-01-01","641","4","5",
"OBS_DEU_P1Y_RR","1065","1931-01-01","638.2","4","5",
"OBS_DEU_P1Y_RR","1065","1932-01-01","599.6","4","5",
"OBS_DEU_P1Y_RR","1065","1933-01-01","457.7","4","5",
"OBS_DEU_P1Y_RR","1065","1934-01-01","437.9","4","5",
"OBS_DEU_P1Y_RR","1065","1935-01-01","645.3","4","5",
"OBS_DEU_P1Y_RR","1065","1936-01-01","681.3","4","5",
"OBS_DEU_P1Y_RR","1065","1937-01-01","490.1","4","5",
"OBS_DEU_P1Y_RR","1065","1938-01-01","529","4","5",
"OBS_DEU_P1Y_RR","1065","1939-01-01","757.1","4","5",
"OBS_DEU_P1Y_RR","1066","1930-01-01","627","4","5",
"OBS_DEU_P1Y_RR","1066","1931-01-01","709","4","5",
"OBS_DEU_P1Y_RR","1066","1932-01-01","538","4","5",
"OBS_DEU_P1Y_RR","1066","1933-01-01","564","4","5",
"OBS_DEU_P1Y_RR","1066","1934-01-01","487","4","5",
"OBS_DEU_P1Y_RR","1066","1935-01-01","556","4","5",
"OBS_DEU_P1Y_RR","1066","1936-01-01","540","4","5",
"OBS_DEU_P1Y_RR","1066","1937-01-01","549","4","5",
"OBS_DEU_P1Y_RR","1066","1938-01-01","615","4","5",
"OBS_DEU_P1Y_RR","1066","1939-01-01","657","4","5",
"OBS_DEU_P1Y_RR","1069","1930-01-01","660","4","5",
"OBS_DEU_P1Y_RR","1069","1931-01-01","647","4","5",
"OBS_DEU_P1Y_RR","1069","1932-01-01","720","4","5",
"OBS_DEU_P1Y_RR","1069","1933-01-01","453","4","5",
"OBS_DEU_P1Y_RR","1069","1934-01-01","612","4","5",
"OBS_DEU_P1Y_RR","1069","1935-01-01","717","4","5",
"OBS_DEU_P1Y_RR","1069","1936-01-01","795","4","5",
"OBS_DEU_P1Y_RR","1069","1937-01-01","635","4","5",
"OBS_DEU_P1Y_RR","1069","1938-01-01","612","4","5",
"OBS_DEU_P1Y_RR","1069","1939-01-01","660","4","5",
"OBS_DEU_P1Y_RR","107","1931-01-01","1266.4","4","5",
"OBS_DEU_P1Y_RR","107","1932-01-01","1150.7","4","5",
"OBS_DEU_P1Y_RR","107","1933-01-01","1107.9","4","5",
"OBS_DEU_P1Y_RR","107","1934-01-01","876.1","4","5",
"OBS_DEU_P1Y_RR","107","1935-01-01","1343.7","4","5",
"OBS_DEU_P1Y_RR","107","1936-01-01","1099","4","5",
"OBS_DEU_P1Y_RR","107","1937-01-01","1151.2","4","5",
"OBS_DEU_P1Y_RR","107","1938-01-01","1167.2","4","5",
"OBS_DEU_P1Y_RR","107","1939-01-01","1401.3","4","5",
"OBS_DEU_P1Y_RR","1070","1930-01-01","664","4","5",
"OBS_DEU_P1Y_RR","1070","1931-01-01","689","4","5",
"OBS_DEU_P1Y_RR","1070","1932-01-01","554","4","5",
"OBS_DEU_P1Y_RR","1070","1933-01-01","398","4","5",
"OBS_DEU_P1Y_RR","1070","1934-01-01","507","4","5",
"OBS_DEU_P1Y_RR","1070","1935-01-01","632","4","5",
"OBS_DEU_P1Y_RR","1070","1936-01-01","619","4","5",
"OBS_DEU_P1Y_RR","1070","1937-01-01","600","4","5",
"OBS_DEU_P1Y_RR","1070","1938-01-01","616","4","5",
"OBS_DEU_P1Y_RR","1070","1939-01-01","669","4","5",
"OBS_DEU_P1Y_RR","1072","1930-01-01","667","4","5",
"OBS_DEU_P1Y_RR","1072","1931-01-01","678","4","5",
"OBS_DEU_P1Y_RR","1072","1932-01-01","598","4","5",
"OBS_DEU_P1Y_RR","1072","1933-01-01","485","4","5",
"OBS_DEU_P1Y_RR","1072","1934-01-01","415","4","5",
"OBS_DEU_P1Y_RR","1072","1935-01-01","699","4","5",
"OBS_DEU_P1Y_RR","1072","1936-01-01","651","4","5",
"OBS_DEU_P1Y_RR","1072","1937-01-01","606","4","5",
"OBS_DEU_P1Y_RR","1072","1938-01-01","637","4","5",
"OBS_DEU_P1Y_RR","1072","1939-01-01","788","4","5",
"OBS_DEU_P1Y_RR","1073","1936-01-01","652.3","4","5",
"OBS_DEU_P1Y_RR","1073","1937-01-01","605.6","4","5",
"OBS_DEU_P1Y_RR","1073","1938-01-01","634.7","4","5",
"OBS_DEU_P1Y_RR","1074","1930-01-01","544","4","5",
"OBS_DEU_P1Y_RR","1074","1931-01-01","529","4","5",
"OBS_DEU_P1Y_RR","1074","1932-01-01","565","4","5",
"OBS_DEU_P1Y_RR","1074","1933-01-01","403","4","5",
"OBS_DEU_P1Y_RR","1074","1934-01-01","367","4","5",
"OBS_DEU_P1Y_RR","1074","1935-01-01","474","4","5",
"OBS_DEU_P1Y_RR","1074","1936-01-01","450","4","5",
"OBS_DEU_P1Y_RR","1074","1937-01-01","554.7","4","1",
"OBS_DEU_P1Y_RR","1074","1938-01-01","498.4","4","1",
"OBS_DEU_P1Y_RR","1074","1939-01-01","650","4","1",
"OBS_DEU_P1Y_RR","1076","1930-01-01","890","4","5",
"OBS_DEU_P1Y_RR","1076","1931-01-01","852","4","5",
"OBS_DEU_P1Y_RR","1076","1932-01-01","684","4","5",
"OBS_DEU_P1Y_RR","1076","1933-01-01","638","4","5",
"OBS_DEU_P1Y_RR","1076","1934-01-01","607","4","5",
"OBS_DEU_P1Y_RR","1076","1935-01-01","818","4","5",
"OBS_DEU_P1Y_RR","1076","1936-01-01","911.5","4","5",
"OBS_DEU_P1Y_RR","1076","1937-01-01","866.4","4","5",
"OBS_DEU_P1Y_RR","1076","1938-01-01","831.6","4","5",
"OBS_DEU_P1Y_RR","1076","1939-01-01","1159.5","4","5",
"OBS_DEU_P1Y_RR","1077","1938-01-01","993","4","5",
"OBS_DEU_P1Y_RR","1077","1939-01-01","1293","4","5",
"OBS_DEU_P1Y_RR","1078","1938-01-01","817","4","5",
"OBS_DEU_P1Y_RR","1078","1939-01-01","770","4","5",
"OBS_DEU_P1Y_RR","1079","1930-01-01","743","4","5",
"OBS_DEU_P1Y_RR","1079","1931-01-01","792","4","5",
"OBS_DEU_P1Y_RR","1079","1932-01-01","667","4","5",
"OBS_DEU_P1Y_RR","1079","1933-01-01","463","4","5",
"OBS_DEU_P1Y_RR","1079","1934-01-01","531","4","5",
"OBS_DEU_P1Y_RR","1079","1935-01-01","648.2","4","5",
"OBS_DEU_P1Y_RR","1079","1936-01-01","757.8","4","5",
"OBS_DEU_P1Y_RR","1079","1937-01-01","707.7","4","5",
"OBS_DEU_P1Y_RR","1079","1938-01-01","772.1","4","5",
"OBS_DEU_P1Y_RR","1080","1930-01-01","964","4","5",
"OBS_DEU_P1Y_RR","1080","1931-01-01","996.3","4","5",
"OBS_DEU_P1Y_RR","1080","1932-01-01","841.9","4","5",
"OBS_DEU_P1Y_RR","1080","1933-01-01","580.5","4","5",
"OBS_DEU_P1Y_RR","1080","1934-01-01","590.6","4","5",
"OBS_DEU_P1Y_RR","1080","1935-01-01","772.8","4","5",
"OBS_DEU_P1Y_RR","1080","1936-01-01","887.9","4","5",
"OBS_DEU_P1Y_RR","1080","1937-01-01","794.5","4","5",
"OBS_DEU_P1Y_RR","1080","1938-01-01","813.6","4","5",
"OBS_DEU_P1Y_RR","1080","1939-01-01","762.9","4","5",
"OBS_DEU_P1Y_RR","1082","1937-01-01","845","4","5",
"OBS_DEU_P1Y_RR","1082","1938-01-01","728","4","5",
"OBS_DEU_P1Y_RR","1082","1939-01-01","819","4","5",
"OBS_DEU_P1Y_RR","1085","1930-01-01","883","4","5",
"OBS_DEU_P1Y_RR","1085","1931-01-01","826.2","4","5",
"OBS_DEU_P1Y_RR","1085","1932-01-01","722.8","4","5",
"OBS_DEU_P1Y_RR","1085","1933-01-01","615.9","4","5",
"OBS_DEU_P1Y_RR","1085","1934-01-01","671.5","4","5",
