"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_RR","1","1960-01-01","913.2","4","5",
"OBS_DEU_P1Y_RR","1","1961-01-01","693.1","4","5",
"OBS_DEU_P1Y_RR","1","1962-01-01","629.7","4","5",
"OBS_DEU_P1Y_RR","1","1963-01-01","827.8","4","5",
"OBS_DEU_P1Y_RR","1","1964-01-01","720.6","4","5",
"OBS_DEU_P1Y_RR","1","1965-01-01","1140.9","4","5",
"OBS_DEU_P1Y_RR","1","1966-01-01","892.8","4","5",
"OBS_DEU_P1Y_RR","1","1967-01-01","733","4","5",
"OBS_DEU_P1Y_RR","1","1968-01-01","849","4","5",
"OBS_DEU_P1Y_RR","1","1969-01-01","776.6","4","5",
"OBS_DEU_P1Y_RR","10","1962-01-01","616","4","5",
"OBS_DEU_P1Y_RR","10","1963-01-01","563.7","4","5",
"OBS_DEU_P1Y_RR","10","1964-01-01","577.5","4","5",
"OBS_DEU_P1Y_RR","10","1965-01-01","812.4","4","5",
"OBS_DEU_P1Y_RR","10","1966-01-01","766.4","4","5",
"OBS_DEU_P1Y_RR","10","1967-01-01","595.8","4","5",
"OBS_DEU_P1Y_RR","10","1968-01-01","719.1","4","5",
"OBS_DEU_P1Y_RR","10","1969-01-01","515.3","4","5",
"OBS_DEU_P1Y_RR","100","1960-01-01","682.4","4","1",
"OBS_DEU_P1Y_RR","100","1961-01-01","647.7","4","1",
"OBS_DEU_P1Y_RR","100","1962-01-01","552","4","1",
"OBS_DEU_P1Y_RR","100","1964-01-01","453.3","4","1",
"OBS_DEU_P1Y_RR","100","1965-01-01","674.6","4","1",
"OBS_DEU_P1Y_RR","100","1966-01-01","647.5","4","1",
"OBS_DEU_P1Y_RR","100","1967-01-01","678.8","4","1",
"OBS_DEU_P1Y_RR","100","1969-01-01","547.2","4","1",
"OBS_DEU_P1Y_RR","1000","1960-01-01","817","4","5",
"OBS_DEU_P1Y_RR","1000","1961-01-01","629","4","5",
"OBS_DEU_P1Y_RR","1000","1962-01-01","659","4","5",
"OBS_DEU_P1Y_RR","1000","1963-01-01","583","4","5",
"OBS_DEU_P1Y_RR","1000","1964-01-01","489","4","5",
"OBS_DEU_P1Y_RR","1000","1965-01-01","716","4","5",
"OBS_DEU_P1Y_RR","1000","1966-01-01","795","4","5",
"OBS_DEU_P1Y_RR","1000","1967-01-01","636","4","5",
"OBS_DEU_P1Y_RR","1000","1969-01-01","555.8","4","5",
"OBS_DEU_P1Y_RR","1001","1960-01-01","585.7","4","5",
"OBS_DEU_P1Y_RR","1001","1961-01-01","558.4","4","5",
"OBS_DEU_P1Y_RR","1001","1962-01-01","447.7","4","5",
"OBS_DEU_P1Y_RR","1001","1963-01-01","381.8","4","5",
"OBS_DEU_P1Y_RR","1001","1964-01-01","506.3","4","5",
"OBS_DEU_P1Y_RR","1001","1965-01-01","695.8","4","5",
"OBS_DEU_P1Y_RR","1001","1966-01-01","647","4","5",
"OBS_DEU_P1Y_RR","1001","1967-01-01","640.9","4","5",
"OBS_DEU_P1Y_RR","1001","1968-01-01","601.9","4","5",
"OBS_DEU_P1Y_RR","1001","1969-01-01","492.8","4","5",
"OBS_DEU_P1Y_RR","1003","1960-01-01","686.9","4","5",
"OBS_DEU_P1Y_RR","1003","1961-01-01","667.3","4","5",
"OBS_DEU_P1Y_RR","1003","1962-01-01","463.3","4","5",
"OBS_DEU_P1Y_RR","1003","1963-01-01","447.5","4","5",
"OBS_DEU_P1Y_RR","1003","1964-01-01","483.1","4","5",
"OBS_DEU_P1Y_RR","1003","1965-01-01","788.5","4","5",
"OBS_DEU_P1Y_RR","1003","1966-01-01","768.9","4","5",
"OBS_DEU_P1Y_RR","1003","1967-01-01","635.4","4","1",
"OBS_DEU_P1Y_RR","1003","1969-01-01","540.8","4","1",
"OBS_DEU_P1Y_RR","1005","1960-01-01","587","4","5",
"OBS_DEU_P1Y_RR","1005","1961-01-01","638","4","5",
"OBS_DEU_P1Y_RR","1005","1962-01-01","400","4","5",
"OBS_DEU_P1Y_RR","1005","1963-01-01","385","4","5",
"OBS_DEU_P1Y_RR","1005","1964-01-01","411","4","5",
"OBS_DEU_P1Y_RR","1005","1965-01-01","713","4","5",
"OBS_DEU_P1Y_RR","1005","1966-01-01","654","4","5",
"OBS_DEU_P1Y_RR","1005","1967-01-01","508","4","5",
"OBS_DEU_P1Y_RR","1005","1969-01-01","525.9","4","5",
"OBS_DEU_P1Y_RR","1006","1960-01-01","645.1","4","1",
"OBS_DEU_P1Y_RR","1006","1962-01-01","511","4","5",
"OBS_DEU_P1Y_RR","1006","1963-01-01","463","4","5",
"OBS_DEU_P1Y_RR","1006","1964-01-01","472","4","5",
"OBS_DEU_P1Y_RR","1006","1965-01-01","624","4","5",
"OBS_DEU_P1Y_RR","1006","1966-01-01","718","4","5",
"OBS_DEU_P1Y_RR","1006","1967-01-01","595","4","5",
"OBS_DEU_P1Y_RR","1008","1960-01-01","831.9","4","1",
"OBS_DEU_P1Y_RR","1008","1961-01-01","904.9","4","1",
"OBS_DEU_P1Y_RR","1008","1962-01-01","636.7","4","1",
"OBS_DEU_P1Y_RR","1008","1963-01-01","679.4","4","1",
"OBS_DEU_P1Y_RR","1008","1964-01-01","604.3","4","1",
"OBS_DEU_P1Y_RR","1008","1965-01-01","933.8","4","1",
"OBS_DEU_P1Y_RR","1008","1966-01-01","989.1","4","1",
"OBS_DEU_P1Y_RR","1008","1967-01-01","868.8","4","1",
"OBS_DEU_P1Y_RR","1008","1969-01-01","612.7","4","5",
"OBS_DEU_P1Y_RR","1009","1960-01-01","676.5","4","5",
"OBS_DEU_P1Y_RR","1009","1961-01-01","892.7","4","5",
"OBS_DEU_P1Y_RR","1009","1962-01-01","548.6","4","5",
"OBS_DEU_P1Y_RR","1009","1963-01-01","552","4","5",
"OBS_DEU_P1Y_RR","1009","1964-01-01","456.6","4","5",
"OBS_DEU_P1Y_RR","1009","1965-01-01","715.1","4","5",
"OBS_DEU_P1Y_RR","1009","1966-01-01","733.4","4","5",
"OBS_DEU_P1Y_RR","1009","1967-01-01","696","4","5",
"OBS_DEU_P1Y_RR","1009","1968-01-01","684.7","4","5",
"OBS_DEU_P1Y_RR","1009","1969-01-01","618.6","4","5",
"OBS_DEU_P1Y_RR","1012","1960-01-01","685.5","4","5",
"OBS_DEU_P1Y_RR","1012","1961-01-01","837.9","4","5",
"OBS_DEU_P1Y_RR","1012","1962-01-01","619.1","4","5",
"OBS_DEU_P1Y_RR","1012","1963-01-01","645.6","4","5",
"OBS_DEU_P1Y_RR","1012","1964-01-01","507.5","4","5",
"OBS_DEU_P1Y_RR","1012","1965-01-01","1109.9","4","5",
"OBS_DEU_P1Y_RR","1012","1966-01-01","940","4","5",
"OBS_DEU_P1Y_RR","1012","1967-01-01","729.4","4","5",
"OBS_DEU_P1Y_RR","1012","1968-01-01","1070.8","4","5",
"OBS_DEU_P1Y_RR","1012","1969-01-01","708.6","4","5",
"OBS_DEU_P1Y_RR","1014","1960-01-01","776","4","5",
"OBS_DEU_P1Y_RR","1014","1961-01-01","867.4","4","5",
"OBS_DEU_P1Y_RR","1014","1962-01-01","586.3","4","5",
"OBS_DEU_P1Y_RR","1014","1963-01-01","578.8","4","5",
"OBS_DEU_P1Y_RR","1014","1964-01-01","598.7","4","5",
"OBS_DEU_P1Y_RR","1014","1965-01-01","880.8","4","5",
"OBS_DEU_P1Y_RR","1014","1966-01-01","847.5","4","5",
"OBS_DEU_P1Y_RR","1014","1967-01-01","660","4","5",
"OBS_DEU_P1Y_RR","1014","1968-01-01","824.5","4","5",
"OBS_DEU_P1Y_RR","1014","1969-01-01","607.1","4","5",
"OBS_DEU_P1Y_RR","1016","1960-01-01","883","4","5",
"OBS_DEU_P1Y_RR","1016","1961-01-01","880.6","4","5",
"OBS_DEU_P1Y_RR","1016","1962-01-01","902.7","4","5",
"OBS_DEU_P1Y_RR","1016","1963-01-01","683.6","4","5",
"OBS_DEU_P1Y_RR","1016","1964-01-01","716","4","5",
"OBS_DEU_P1Y_RR","1016","1965-01-01","871.4","4","5",
"OBS_DEU_P1Y_RR","1016","1966-01-01","956.4","4","5",
"OBS_DEU_P1Y_RR","1016","1967-01-01","885.9","4","5",
"OBS_DEU_P1Y_RR","1016","1968-01-01","757.3","4","5",
"OBS_DEU_P1Y_RR","1016","1969-01-01","705.1","4","5",
"OBS_DEU_P1Y_RR","1018","1960-01-01","832.6","4","5",
"OBS_DEU_P1Y_RR","1018","1961-01-01","779.1","4","5",
"OBS_DEU_P1Y_RR","1018","1962-01-01","685.5","4","5",
"OBS_DEU_P1Y_RR","1018","1963-01-01","760.5","4","5",
"OBS_DEU_P1Y_RR","1018","1964-01-01","692.2","4","5",
"OBS_DEU_P1Y_RR","1018","1965-01-01","1165.1","4","5",
"OBS_DEU_P1Y_RR","1018","1966-01-01","834.4","4","5",
"OBS_DEU_P1Y_RR","1018","1967-01-01","801.1","4","5",
"OBS_DEU_P1Y_RR","1018","1968-01-01","885.2","4","5",
"OBS_DEU_P1Y_RR","1018","1969-01-01","927.5","4","5",
"OBS_DEU_P1Y_RR","1021","1960-01-01","560","4","5",
"OBS_DEU_P1Y_RR","1021","1961-01-01","624","4","5",
"OBS_DEU_P1Y_RR","1021","1962-01-01","458","4","5",
"OBS_DEU_P1Y_RR","1021","1963-01-01","440","4","5",
"OBS_DEU_P1Y_RR","1021","1964-01-01","452.8","4","1",
"OBS_DEU_P1Y_RR","1021","1965-01-01","723.1","4","1",
"OBS_DEU_P1Y_RR","1021","1966-01-01","769.2","4","1",
"OBS_DEU_P1Y_RR","1021","1967-01-01","605.8","4","1",
"OBS_DEU_P1Y_RR","1021","1969-01-01","499.5","4","5",
"OBS_DEU_P1Y_RR","1022","1960-01-01","846.9","4","1",
"OBS_DEU_P1Y_RR","1022","1962-01-01","738.9","4","1",
"OBS_DEU_P1Y_RR","1022","1963-01-01","687","4","1",
"OBS_DEU_P1Y_RR","1022","1964-01-01","676.7","4","1",
"OBS_DEU_P1Y_RR","1022","1967-01-01","1026.8","4","1",
"OBS_DEU_P1Y_RR","1022","1969-01-01","737.1","4","5",
"OBS_DEU_P1Y_RR","1024","1960-01-01","792.4","4","5",
"OBS_DEU_P1Y_RR","1024","1961-01-01","847.6","4","5",
"OBS_DEU_P1Y_RR","1024","1962-01-01","630.3","4","5",
"OBS_DEU_P1Y_RR","1024","1963-01-01","610.2","4","5",
"OBS_DEU_P1Y_RR","1024","1964-01-01","549.2","4","5",
"OBS_DEU_P1Y_RR","1024","1965-01-01","918.8","4","5",
"OBS_DEU_P1Y_RR","1024","1966-01-01","1073.9","4","5",
"OBS_DEU_P1Y_RR","1024","1967-01-01","738.8","4","5",
"OBS_DEU_P1Y_RR","1024","1968-01-01","790.4","4","5",
"OBS_DEU_P1Y_RR","1024","1969-01-01","678.9","4","5",
"OBS_DEU_P1Y_RR","1026","1960-01-01","600.2","4","1",
"OBS_DEU_P1Y_RR","1026","1961-01-01","625.8","4","1",
"OBS_DEU_P1Y_RR","1026","1962-01-01","448.3","4","1",
"OBS_DEU_P1Y_RR","1026","1963-01-01","459.3","4","1",
"OBS_DEU_P1Y_RR","1026","1964-01-01","413.4","4","1",
"OBS_DEU_P1Y_RR","1026","1965-01-01","744.2","4","1",
"OBS_DEU_P1Y_RR","1026","1966-01-01","790.8","4","1",
"OBS_DEU_P1Y_RR","1026","1967-01-01","574.7","4","1",
"OBS_DEU_P1Y_RR","1026","1969-01-01","604.6","4","5",
"OBS_DEU_P1Y_RR","1027","1960-01-01","518","4","5",
"OBS_DEU_P1Y_RR","1027","1961-01-01","584","4","5",
"OBS_DEU_P1Y_RR","1027","1962-01-01","377","4","5",
"OBS_DEU_P1Y_RR","1027","1963-01-01","400","4","5",
"OBS_DEU_P1Y_RR","1027","1964-01-01","436","4","5",
"OBS_DEU_P1Y_RR","1027","1965-01-01","674","4","5",
"OBS_DEU_P1Y_RR","1027","1966-01-01","599","4","5",
"OBS_DEU_P1Y_RR","1027","1967-01-01","483","4","5",
"OBS_DEU_P1Y_RR","1027","1969-01-01","483.1","4","5",
"OBS_DEU_P1Y_RR","1028","1960-01-01","1046.9","4","5",
