"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_T2M","1032","1899-01-01","9.24","4","5",
"OBS_DEU_P1Y_T2M","1032","1900-01-01","9.42","4","5",
"OBS_DEU_P1Y_T2M","1032","1901-01-01","8.82","4","5",
"OBS_DEU_P1Y_T2M","1032","1902-01-01","8.1","4","5",
"OBS_DEU_P1Y_T2M","1032","1903-01-01","9.48","4","5",
"OBS_DEU_P1Y_T2M","1032","1904-01-01","9.25","4","5",
"OBS_DEU_P1Y_T2M","1032","1905-01-01","8.95","4","5",
"OBS_DEU_P1Y_T2M","1032","1906-01-01","9.37","4","5",
"OBS_DEU_P1Y_T2M","1032","1907-01-01","8.92","4","5",
"OBS_DEU_P1Y_T2M","1032","1908-01-01","8.63","4","5",
"OBS_DEU_P1Y_T2M","1032","1909-01-01","8.48","4","5",
"OBS_DEU_P1Y_T2M","1032","1910-01-01","9.6","4","5",
"OBS_DEU_P1Y_T2M","1032","1911-01-01","10.23","4","5",
"OBS_DEU_P1Y_T2M","1032","1912-01-01","9.31","4","5",
"OBS_DEU_P1Y_T2M","1032","1913-01-01","9.67","4","5",
"OBS_DEU_P1Y_T2M","1032","1914-01-01","9.71","4","5",
"OBS_DEU_P1Y_T2M","1032","1915-01-01","8.98","4","5",
"OBS_DEU_P1Y_T2M","1032","1916-01-01","9.43","4","5",
"OBS_DEU_P1Y_T2M","1032","1917-01-01","8.3","4","5",
"OBS_DEU_P1Y_T2M","1032","1918-01-01","9.68","4","5",
"OBS_DEU_P1Y_T2M","1032","1919-01-01","8.28","4","5",
"OBS_DEU_P1Y_T2M","1032","1920-01-01","9.72","4","5",
"OBS_DEU_P1Y_T2M","1032","1921-01-01","10.08","4","5",
"OBS_DEU_P1Y_T2M","1032","1922-01-01","8.34","4","5",
"OBS_DEU_P1Y_T2M","1032","1923-01-01","9.05","4","5",
"OBS_DEU_P1Y_T2M","1032","1924-01-01","8.78","4","5",
"OBS_DEU_P1Y_T2M","1032","1925-01-01","9.27","4","5",
"OBS_DEU_P1Y_T2M","1032","1926-01-01","9.73","4","5",
"OBS_DEU_P1Y_T2M","1032","1927-01-01","9.06","4","5",
"OBS_DEU_P1Y_T2M","1032","1928-01-01","9.38","4","5",
"OBS_DEU_P1Y_T2M","1032","1929-01-01","8.74","4","5",
"OBS_DEU_P1Y_T2M","1047","1880-01-01","9.21","4","5",
"OBS_DEU_P1Y_T2M","1047","1881-01-01","8.01","4","5",
"OBS_DEU_P1Y_T2M","1047","1885-01-01","9.49","4","1",
"OBS_DEU_P1Y_T2M","1047","1886-01-01","9.73","4","1",
"OBS_DEU_P1Y_T2M","1047","1887-01-01","8.62","4","1",
"OBS_DEU_P1Y_T2M","1047","1888-01-01","8.71","4","1",
"OBS_DEU_P1Y_T2M","1047","1889-01-01","9.01","4","1",
"OBS_DEU_P1Y_T2M","1047","1890-01-01","9.18","4","1",
"OBS_DEU_P1Y_T2M","1047","1891-01-01","9.27","4","1",
"OBS_DEU_P1Y_T2M","1047","1892-01-01","9.24","4","1",
"OBS_DEU_P1Y_T2M","1047","1893-01-01","9.44","4","1",
"OBS_DEU_P1Y_T2M","1047","1894-01-01","9.73","4","1",
"OBS_DEU_P1Y_T2M","1047","1895-01-01","9.18","4","1",
"OBS_DEU_P1Y_T2M","1047","1896-01-01","9.39","4","1",
"OBS_DEU_P1Y_T2M","1047","1897-01-01","9.74","4","1",
"OBS_DEU_P1Y_T2M","1047","1898-01-01","10.55","4","1",
"OBS_DEU_P1Y_T2M","1047","1899-01-01","9.86","4","1",
"OBS_DEU_P1Y_T2M","1047","1900-01-01","10.22","4","1",
"OBS_DEU_P1Y_T2M","1047","1901-01-01","9.22","4","1",
"OBS_DEU_P1Y_T2M","1047","1902-01-01","8.33","4","1",
"OBS_DEU_P1Y_T2M","1047","1903-01-01","10.14","4","1",
"OBS_DEU_P1Y_T2M","1047","1904-01-01","9.96","4","1",
"OBS_DEU_P1Y_T2M","1047","1905-01-01","9.62","4","1",
"OBS_DEU_P1Y_T2M","1047","1906-01-01","9.8","4","1",
"OBS_DEU_P1Y_T2M","1047","1907-01-01","9.21","4","1",
"OBS_DEU_P1Y_T2M","1047","1908-01-01","8.83","4","1",
"OBS_DEU_P1Y_T2M","1047","1909-01-01","8.86","4","1",
"OBS_DEU_P1Y_T2M","1047","1910-01-01","9.9","4","1",
"OBS_DEU_P1Y_T2M","1047","1911-01-01","10.48","4","1",
"OBS_DEU_P1Y_T2M","1047","1912-01-01","8.94","4","1",
"OBS_DEU_P1Y_T2M","1047","1913-01-01","9.94","4","1",
"OBS_DEU_P1Y_T2M","1047","1914-01-01","9.8","4","1",
"OBS_DEU_P1Y_T2M","1047","1915-01-01","9.31","4","1",
"OBS_DEU_P1Y_T2M","1047","1916-01-01","10.06","4","5",
"OBS_DEU_P1Y_T2M","1047","1917-01-01","8.76","4","5",
"OBS_DEU_P1Y_T2M","1047","1918-01-01","9.92","4","5",
"OBS_DEU_P1Y_T2M","1047","1919-01-01","8.51","4","5",
"OBS_DEU_P1Y_T2M","1047","1920-01-01","9.9","4","5",
"OBS_DEU_P1Y_T2M","1047","1921-01-01","10.25","4","5",
"OBS_DEU_P1Y_T2M","1047","1922-01-01","8.36","4","5",
"OBS_DEU_P1Y_T2M","1047","1923-01-01","9.37","4","5",
"OBS_DEU_P1Y_T2M","1047","1924-01-01","9.01","4","5",
"OBS_DEU_P1Y_T2M","1047","1925-01-01","9.82","4","5",
"OBS_DEU_P1Y_T2M","1047","1926-01-01","10.12","4","5",
"OBS_DEU_P1Y_T2M","1047","1927-01-01","9.28","4","5",
"OBS_DEU_P1Y_T2M","1047","1928-01-01","9.67","4","5",
"OBS_DEU_P1Y_T2M","1047","1929-01-01","8.75","4","5",
"OBS_DEU_P1Y_T2M","1050","1924-01-01","8.4","4","5",
"OBS_DEU_P1Y_T2M","1050","1925-01-01","9.37","4","5",
"OBS_DEU_P1Y_T2M","1050","1926-01-01","9.66","4","5",
"OBS_DEU_P1Y_T2M","1050","1927-01-01","8.86","4","5",
"OBS_DEU_P1Y_T2M","1050","1928-01-01","8.86","4","5",
