"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_RR","10","2000-01-01","760.7","4","9",
"OBS_DEU_P1Y_RR","10","2001-01-01","962.1","4","9",
"OBS_DEU_P1Y_RR","10","2002-01-01","1003.3","4","9",
"OBS_DEU_P1Y_RR","10","2003-01-01","563","4","9",
"OBS_DEU_P1Y_RR","10","2004-01-01","673.8","4","9",
"OBS_DEU_P1Y_RR","100","2000-01-01","542.4","4","9",
"OBS_DEU_P1Y_RR","100","2001-01-01","578.6","4","9",
"OBS_DEU_P1Y_RR","100","2002-01-01","759.3","4","9",
"OBS_DEU_P1Y_RR","100","2003-01-01","387","4","9",
"OBS_DEU_P1Y_RR","100","2004-01-01","621.2","4","9",
"OBS_DEU_P1Y_RR","100","2005-01-01","642.6","4","9",
"OBS_DEU_P1Y_RR","1001","2000-01-01","566.6","4","9",
"OBS_DEU_P1Y_RR","1001","2001-01-01","619.1","4","9",
"OBS_DEU_P1Y_RR","1001","2002-01-01","736","4","9",
"OBS_DEU_P1Y_RR","1001","2003-01-01","388.7","4","9",
"OBS_DEU_P1Y_RR","1001","2004-01-01","633.6","4","9",
"OBS_DEU_P1Y_RR","1001","2005-01-01","669.5","4","9",
"OBS_DEU_P1Y_RR","1001","2006-01-01","397.8","4","9",
"OBS_DEU_P1Y_RR","1001","2007-01-01","669.3","4","9",
"OBS_DEU_P1Y_RR","1001","2008-01-01","617.3","4","9",
"OBS_DEU_P1Y_RR","1001","2009-01-01","621.2","4","9",
"OBS_DEU_P1Y_RR","1002","2000-01-01","523.8","4","9",
"OBS_DEU_P1Y_RR","1002","2001-01-01","588.3","4","9",
"OBS_DEU_P1Y_RR","1002","2002-01-01","738.6","4","9",
"OBS_DEU_P1Y_RR","1002","2003-01-01","355.1","4","9",
"OBS_DEU_P1Y_RR","1002","2004-01-01","682.4","4","9",
"OBS_DEU_P1Y_RR","1002","2005-01-01","683.2","4","9",
"OBS_DEU_P1Y_RR","1004","2000-01-01","633.1","4","9",
"OBS_DEU_P1Y_RR","1004","2001-01-01","666.7","4","9",
"OBS_DEU_P1Y_RR","1004","2002-01-01","846.9","4","9",
"OBS_DEU_P1Y_RR","1004","2003-01-01","401.8","4","9",
"OBS_DEU_P1Y_RR","1004","2004-01-01","632.5","4","9",
"OBS_DEU_P1Y_RR","1004","2005-01-01","732","4","9",
"OBS_DEU_P1Y_RR","1005","2000-01-01","572.9","4","9",
"OBS_DEU_P1Y_RR","1005","2001-01-01","645.5","4","9",
"OBS_DEU_P1Y_RR","1005","2002-01-01","827.3","4","9",
"OBS_DEU_P1Y_RR","1005","2003-01-01","418.9","4","9",
"OBS_DEU_P1Y_RR","1005","2004-01-01","632.4","4","9",
"OBS_DEU_P1Y_RR","1005","2005-01-01","517.3","4","9",
"OBS_DEU_P1Y_RR","1005","2006-01-01","489.5","4","9",
"OBS_DEU_P1Y_RR","1006","2000-01-01","626.6","4","9",
"OBS_DEU_P1Y_RR","1006","2001-01-01","716.2","4","9",
"OBS_DEU_P1Y_RR","1006","2002-01-01","768.6","4","9",
"OBS_DEU_P1Y_RR","1006","2003-01-01","407","4","9",
"OBS_DEU_P1Y_RR","1006","2004-01-01","561.6","4","9",
"OBS_DEU_P1Y_RR","1006","2005-01-01","576.5","4","9",
"OBS_DEU_P1Y_RR","1007","2000-01-01","540.7","4","9",
"OBS_DEU_P1Y_RR","1007","2001-01-01","697.7","4","9",
"OBS_DEU_P1Y_RR","101","2000-01-01","792.1","4","9",
"OBS_DEU_P1Y_RR","101","2001-01-01","1088.9","4","9",
"OBS_DEU_P1Y_RR","1014","2000-01-01","842.8","4","9",
"OBS_DEU_P1Y_RR","1014","2001-01-01","957.4","4","9",
"OBS_DEU_P1Y_RR","1014","2002-01-01","808.2","4","9",
