"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_RR","101","1996-01-01","722","4","9",
"OBS_DEU_P1Y_RR","101","1997-01-01","758.1","4","9",
"OBS_DEU_P1Y_RR","101","1998-01-01","938.4","4","9",
"OBS_DEU_P1Y_RR","101","1999-01-01","928.8","4","9",
"OBS_DEU_P1Y_RR","1014","1990-01-01","644.6","4","10",
"OBS_DEU_P1Y_RR","1014","1991-01-01","487.7","4","9",
"OBS_DEU_P1Y_RR","1014","1992-01-01","661.2","4","9",
"OBS_DEU_P1Y_RR","1014","1993-01-01","836.4","4","9",
"OBS_DEU_P1Y_RR","1014","1994-01-01","761.3","4","9",
"OBS_DEU_P1Y_RR","1014","1995-01-01","770.7","4","9",
"OBS_DEU_P1Y_RR","1014","1996-01-01","540","4","9",
"OBS_DEU_P1Y_RR","1014","1997-01-01","544.6","4","9",
"OBS_DEU_P1Y_RR","1014","1998-01-01","930.6","4","9",
"OBS_DEU_P1Y_RR","1014","1999-01-01","680.1","4","9",
"OBS_DEU_P1Y_RR","1015","1999-01-01","465.1","4","9",
"OBS_DEU_P1Y_RR","1016","1990-01-01","974.4","4","10",
"OBS_DEU_P1Y_RR","1016","1991-01-01","826.9","4","9",
"OBS_DEU_P1Y_RR","1016","1992-01-01","734.1","4","9",
"OBS_DEU_P1Y_RR","1016","1993-01-01","881.9","4","9",
"OBS_DEU_P1Y_RR","1016","1994-01-01","968.5","4","9",
"OBS_DEU_P1Y_RR","1016","1995-01-01","729.1","4","9",
"OBS_DEU_P1Y_RR","1016","1996-01-01","503.8","4","9",
"OBS_DEU_P1Y_RR","1016","1997-01-01","825.3","4","9",
"OBS_DEU_P1Y_RR","1016","1998-01-01","1089.1","4","9",
"OBS_DEU_P1Y_RR","1016","1999-01-01","967.8","4","9",
"OBS_DEU_P1Y_RR","1017","1990-01-01","644.9","4","10",
"OBS_DEU_P1Y_RR","1017","1991-01-01","476.7","4","9",
"OBS_DEU_P1Y_RR","1017","1992-01-01","600.9","4","9",
"OBS_DEU_P1Y_RR","1017","1993-01-01","767.2","4","9",
"OBS_DEU_P1Y_RR","1017","1994-01-01","765.5","4","9",
"OBS_DEU_P1Y_RR","1017","1995-01-01","644","4","9",
"OBS_DEU_P1Y_RR","1017","1996-01-01","593.8","4","9",
"OBS_DEU_P1Y_RR","1017","1997-01-01","473.7","4","9",
"OBS_DEU_P1Y_RR","1017","1998-01-01","769.6","4","9",
"OBS_DEU_P1Y_RR","1017","1999-01-01","538.4","4","9",
"OBS_DEU_P1Y_RR","1018","1990-01-01","882.8","4","10",
"OBS_DEU_P1Y_RR","1018","1991-01-01","609.3","4","9",
"OBS_DEU_P1Y_RR","1018","1992-01-01","756","4","9",
"OBS_DEU_P1Y_RR","1018","1993-01-01","724.7","4","9",
"OBS_DEU_P1Y_RR","1018","1994-01-01","930.9","4","9",
"OBS_DEU_P1Y_RR","1018","1995-01-01","999.1","4","9",
"OBS_DEU_P1Y_RR","1018","1996-01-01","810.8","4","9",
"OBS_DEU_P1Y_RR","1018","1997-01-01","812.7","4","9",
"OBS_DEU_P1Y_RR","1018","1998-01-01","752.5","4","9",
"OBS_DEU_P1Y_RR","1018","1999-01-01","1033","4","9",
"OBS_DEU_P1Y_RR","1019","1998-01-01","681.8","4","9",
"OBS_DEU_P1Y_RR","1019","1999-01-01","627.8","4","9",
"OBS_DEU_P1Y_RR","1021","1990-01-01","412.5","4","10",
"OBS_DEU_P1Y_RR","1021","1991-01-01","342.9","4","9",
"OBS_DEU_P1Y_RR","1021","1992-01-01","548.6","4","9",
"OBS_DEU_P1Y_RR","1021","1993-01-01","643","4","9",
"OBS_DEU_P1Y_RR","1021","1994-01-01","748.2","4","9",
"OBS_DEU_P1Y_RR","1021","1995-01-01","622.1","4","9",
"OBS_DEU_P1Y_RR","1021","1996-01-01","622","4","9",
"OBS_DEU_P1Y_RR","1021","1997-01-01","615.7","4","9",
"OBS_DEU_P1Y_RR","1021","1998-01-01","628.5","4","9",
"OBS_DEU_P1Y_RR","1021","1999-01-01","596.2","4","9",
"OBS_DEU_P1Y_RR","1024","1990-01-01","745.2","4","10",
"OBS_DEU_P1Y_RR","1024","1991-01-01","635.2","4","9",
"OBS_DEU_P1Y_RR","1024","1992-01-01","864.4","4","9",
"OBS_DEU_P1Y_RR","1024","1993-01-01","834.9","4","9",
"OBS_DEU_P1Y_RR","1024","1994-01-01","782.2","4","9",
"OBS_DEU_P1Y_RR","1024","1995-01-01","757.3","4","9",
"OBS_DEU_P1Y_RR","1024","1996-01-01","643","4","9",
"OBS_DEU_P1Y_RR","1024","1997-01-01","783","4","9",
"OBS_DEU_P1Y_RR","1024","1998-01-01","959.5","4","9",
"OBS_DEU_P1Y_RR","1024","1999-01-01","862.1","4","9",
"OBS_DEU_P1Y_RR","1025","1998-01-01","975.7","4","9",
"OBS_DEU_P1Y_RR","1025","1999-01-01","832.1","4","9",
"OBS_DEU_P1Y_RR","1026","1990-01-01","457.3","4","10",
"OBS_DEU_P1Y_RR","1026","1991-01-01","380.7","4","9",
"OBS_DEU_P1Y_RR","1026","1992-01-01","573.3","4","9",
"OBS_DEU_P1Y_RR","1026","1993-01-01","623.4","4","9",
"OBS_DEU_P1Y_RR","1026","1994-01-01","682.9","4","9",
"OBS_DEU_P1Y_RR","1026","1995-01-01","703.3","4","9",
"OBS_DEU_P1Y_RR","1026","1996-01-01","593.1","4","9",
"OBS_DEU_P1Y_RR","1027","1990-01-01","465.5","4","10",
"OBS_DEU_P1Y_RR","1027","1991-01-01","314","4","9",
"OBS_DEU_P1Y_RR","1027","1992-01-01","625.4","4","9",
"OBS_DEU_P1Y_RR","1027","1993-01-01","595.2","4","9",
"OBS_DEU_P1Y_RR","1027","1994-01-01","663.1","4","9",
"OBS_DEU_P1Y_RR","1027","1995-01-01","573.3","4","9",
"OBS_DEU_P1Y_RR","1027","1996-01-01","503.1","4","9",
"OBS_DEU_P1Y_RR","1027","1997-01-01","559.5","4","9",
"OBS_DEU_P1Y_RR","1027","1998-01-01","591.1","4","9",
"OBS_DEU_P1Y_RR","1027","1999-01-01","535","4","9",
"OBS_DEU_P1Y_RR","1028","1990-01-01","1417.6","4","10",
"OBS_DEU_P1Y_RR","1028","1991-01-01","1054.3","4","9",
"OBS_DEU_P1Y_RR","1028","1992-01-01","1306.5","4","9",
"OBS_DEU_P1Y_RR","1028","1993-01-01","1432","4","9",
"OBS_DEU_P1Y_RR","1028","1994-01-01","1254.7","4","9",
"OBS_DEU_P1Y_RR","1028","1995-01-01","1497.2","4","9",
"OBS_DEU_P1Y_RR","1028","1996-01-01","1068.8","4","9",
"OBS_DEU_P1Y_RR","1028","1997-01-01","1165.3","4","9",
"OBS_DEU_P1Y_RR","1029","1990-01-01","1268.7","4","10",
"OBS_DEU_P1Y_RR","1029","1991-01-01","926.9","4","9",
"OBS_DEU_P1Y_RR","1029","1992-01-01","1118.1","4","9",
"OBS_DEU_P1Y_RR","1029","1993-01-01","1394.1","4","9",
"OBS_DEU_P1Y_RR","1029","1994-01-01","1227.9","4","9",
"OBS_DEU_P1Y_RR","1029","1995-01-01","1514.3","4","9",
"OBS_DEU_P1Y_RR","1029","1996-01-01","1012.4","4","9",
"OBS_DEU_P1Y_RR","1029","1997-01-01","1008","4","9",
"OBS_DEU_P1Y_RR","1029","1998-01-01","1234.8","4","9",
"OBS_DEU_P1Y_RR","1029","1999-01-01","1419.1","4","9",
"OBS_DEU_P1Y_RR","103","1990-01-01","734","4","10",
"OBS_DEU_P1Y_RR","103","1991-01-01","628.5","4","9",
"OBS_DEU_P1Y_RR","103","1992-01-01","636.9","4","9",
"OBS_DEU_P1Y_RR","103","1993-01-01","821.8","4","9",
"OBS_DEU_P1Y_RR","103","1994-01-01","703.6","4","9",
"OBS_DEU_P1Y_RR","103","1995-01-01","857.2","4","9",
"OBS_DEU_P1Y_RR","103","1997-01-01","575","4","9",
"OBS_DEU_P1Y_RR","103","1998-01-01","826.2","4","9",
"OBS_DEU_P1Y_RR","103","1999-01-01","730.3","4","9",
"OBS_DEU_P1Y_RR","1030","1990-01-01","908.9","4","10",
"OBS_DEU_P1Y_RR","1030","1991-01-01","683.8","4","9",
"OBS_DEU_P1Y_RR","1030","1992-01-01","829","4","9",
"OBS_DEU_P1Y_RR","1030","1993-01-01","933.3","4","9",
"OBS_DEU_P1Y_RR","1030","1994-01-01","1043.9","4","9",
"OBS_DEU_P1Y_RR","1030","1995-01-01","916.5","4","9",
"OBS_DEU_P1Y_RR","1030","1996-01-01","603.1","4","9",
"OBS_DEU_P1Y_RR","1030","1997-01-01","672.1","4","9",
"OBS_DEU_P1Y_RR","1030","1998-01-01","1257.8","4","9",
"OBS_DEU_P1Y_RR","1030","1999-01-01","909.4","4","9",
"OBS_DEU_P1Y_RR","1031","1990-01-01","796.8","4","10",
"OBS_DEU_P1Y_RR","1031","1991-01-01","691.9","4","9",
"OBS_DEU_P1Y_RR","1031","1992-01-01","874.2","4","9",
"OBS_DEU_P1Y_RR","1031","1993-01-01","1074.1","4","9",
"OBS_DEU_P1Y_RR","1031","1994-01-01","997.2","4","9",
"OBS_DEU_P1Y_RR","1031","1995-01-01","780.7","4","9",
"OBS_DEU_P1Y_RR","1031","1996-01-01","813.9","4","9",
"OBS_DEU_P1Y_RR","1031","1997-01-01","799","4","9",
"OBS_DEU_P1Y_RR","1031","1998-01-01","1203.6","4","9",
"OBS_DEU_P1Y_RR","1031","1999-01-01","881.6","4","9",
"OBS_DEU_P1Y_RR","1032","1990-01-01","986.4","4","10",
"OBS_DEU_P1Y_RR","1032","1991-01-01","742.2","4","9",
"OBS_DEU_P1Y_RR","1032","1992-01-01","919","4","9",
"OBS_DEU_P1Y_RR","1032","1993-01-01","1048.8","4","9",
"OBS_DEU_P1Y_RR","1032","1994-01-01","1014","4","9",
"OBS_DEU_P1Y_RR","1032","1995-01-01","877.9","4","9",
"OBS_DEU_P1Y_RR","1032","1996-01-01","746.9","4","9",
"OBS_DEU_P1Y_RR","1033","1990-01-01","820.7","4","10",
"OBS_DEU_P1Y_RR","1033","1991-01-01","681.8","4","9",
"OBS_DEU_P1Y_RR","1033","1992-01-01","806.9","4","9",
"OBS_DEU_P1Y_RR","1033","1993-01-01","953.2","4","9",
"OBS_DEU_P1Y_RR","1033","1994-01-01","980.7","4","9",
"OBS_DEU_P1Y_RR","1033","1995-01-01","807.6","4","9",
"OBS_DEU_P1Y_RR","1033","1996-01-01","761.7","4","9",
"OBS_DEU_P1Y_RR","1033","1997-01-01","703.8","4","9",
"OBS_DEU_P1Y_RR","1033","1998-01-01","999.1","4","9",
"OBS_DEU_P1Y_RR","1033","1999-01-01","864.1","4","9",
"OBS_DEU_P1Y_RR","10339","1990-01-01","951.5","4","10",
"OBS_DEU_P1Y_RR","10339","1991-01-01","721.8","4","9",
"OBS_DEU_P1Y_RR","10339","1992-01-01","1053.1","4","9",
"OBS_DEU_P1Y_RR","10339","1993-01-01","1036.2","4","9",
"OBS_DEU_P1Y_RR","10339","1994-01-01","1051.9","4","9",
"OBS_DEU_P1Y_RR","10339","1995-01-01","1055.3","4","9",
"OBS_DEU_P1Y_RR","10339","1996-01-01","800.8","4","9",
"OBS_DEU_P1Y_RR","10339","1997-01-01","845.7","4","9",
"OBS_DEU_P1Y_RR","10339","1998-01-01","983.7","4","9",
"OBS_DEU_P1Y_RR","10339","1999-01-01","1148.9","4","9",
"OBS_DEU_P1Y_RR","1036","1990-01-01","541.6","4","10",
"OBS_DEU_P1Y_RR","1036","1991-01-01","401","4","9",
"OBS_DEU_P1Y_RR","1036","1992-01-01","665.7","4","9",
"OBS_DEU_P1Y_RR","1036","1993-01-01","693.3","4","9",
"OBS_DEU_P1Y_RR","1036","1994-01-01","769.4","4","9",
"OBS_DEU_P1Y_RR","1036","1995-01-01","796.6","4","9",
"OBS_DEU_P1Y_RR","1036","1996-01-01","585.3","4","9",
"OBS_DEU_P1Y_RR","1036","1997-01-01","625.5","4","9",
"OBS_DEU_P1Y_RR","1036","1998-01-01","668.1","4","9",
"OBS_DEU_P1Y_RR","1036","1999-01-01","657.4","4","9",
"OBS_DEU_P1Y_RR","1038","1990-01-01","1066.6","4","10",
"OBS_DEU_P1Y_RR","1038","1991-01-01","984.7","4","9",
"OBS_DEU_P1Y_RR","1038","1992-01-01","1143.7","4","9",
"OBS_DEU_P1Y_RR","1038","1993-01-01","1266.6","4","9",
"OBS_DEU_P1Y_RR","1038","1994-01-01","1119.7","4","9",
"OBS_DEU_P1Y_RR","1038","1995-01-01","1410.3","4","9",
"OBS_DEU_P1Y_RR","1038","1996-01-01","984.6","4","9",
"OBS_DEU_P1Y_RR","1038","1997-01-01","1018.8","4","9",
"OBS_DEU_P1Y_RR","1038","1998-01-01","1353.2","4","9",
"OBS_DEU_P1Y_RR","1038","1999-01-01","1099.1","4","9",
"OBS_DEU_P1Y_RR","1039","1990-01-01","726","4","10",
"OBS_DEU_P1Y_RR","1039","1991-01-01","558.5","4","9",
"OBS_DEU_P1Y_RR","1039","1992-01-01","800.7","4","9",
"OBS_DEU_P1Y_RR","1039","1993-01-01","922.4","4","9",
"OBS_DEU_P1Y_RR","1039","1994-01-01","990.6","4","9",
"OBS_DEU_P1Y_RR","1039","1995-01-01","772.8","4","9",
"OBS_DEU_P1Y_RR","1039","1996-01-01","628.3","4","9",
"OBS_DEU_P1Y_RR","1039","1997-01-01","713","4","9",
"OBS_DEU_P1Y_RR","1039","1998-01-01","988","4","9",
"OBS_DEU_P1Y_RR","1039","1999-01-01","738.9","4","9",
"OBS_DEU_P1Y_RR","104","1990-01-01","1179.5","4","10",
"OBS_DEU_P1Y_RR","104","1991-01-01","985.1","4","9",
"OBS_DEU_P1Y_RR","104","1992-01-01","1199.8","4","9",
"OBS_DEU_P1Y_RR","104","1993-01-01","1485.1","4","9",
"OBS_DEU_P1Y_RR","104","1994-01-01","1287.5","4","9",
"OBS_DEU_P1Y_RR","104","1995-01-01","1122","4","9",
"OBS_DEU_P1Y_RR","104","1996-01-01","914","4","9",
"OBS_DEU_P1Y_RR","104","1997-01-01","966.4","4","9",
"OBS_DEU_P1Y_RR","104","1998-01-01","1498.9","4","9",
"OBS_DEU_P1Y_RR","104","1999-01-01","1268.8","4","9",
"OBS_DEU_P1Y_RR","1040","1995-01-01","1151.7","4","9",
"OBS_DEU_P1Y_RR","1040","1996-01-01","738.6","4","9",
"OBS_DEU_P1Y_RR","1040","1997-01-01","765.7","4","9",
"OBS_DEU_P1Y_RR","1040","1998-01-01","946.7","4","9",
"OBS_DEU_P1Y_RR","1040","1999-01-01","855.6","4","9",
"OBS_DEU_P1Y_RR","1041","1990-01-01","471.2","4","10",
"OBS_DEU_P1Y_RR","1041","1991-01-01","384.4","4","9",
"OBS_DEU_P1Y_RR","1041","1992-01-01","506.4","4","9",
"OBS_DEU_P1Y_RR","1041","1993-01-01","660.5","4","9",
"OBS_DEU_P1Y_RR","1041","1994-01-01","739.1","4","9",
"OBS_DEU_P1Y_RR","1041","1995-01-01","675.7","4","9",
"OBS_DEU_P1Y_RR","1041","1996-01-01","532.1","4","9",
"OBS_DEU_P1Y_RR","1041","1997-01-01","613","4","9",
"OBS_DEU_P1Y_RR","1041","1998-01-01","651","4","9",
"OBS_DEU_P1Y_RR","1041","1999-01-01","510.5","4","9",
"OBS_DEU_P1Y_RR","1042","1990-01-01","463.3","4","10",
"OBS_DEU_P1Y_RR","1042","1991-01-01","320.3","4","9",
"OBS_DEU_P1Y_RR","1042","1992-01-01","455.8","4","9",
"OBS_DEU_P1Y_RR","1042","1993-01-01","563.3","4","9",
"OBS_DEU_P1Y_RR","1042","1994-01-01","643.5","4","9",
"OBS_DEU_P1Y_RR","1042","1995-01-01","553.8","4","9",
"OBS_DEU_P1Y_RR","1042","1996-01-01","414.9","4","9",
"OBS_DEU_P1Y_RR","1042","1997-01-01","403.8","4","9",
"OBS_DEU_P1Y_RR","1042","1998-01-01","556","4","9",
"OBS_DEU_P1Y_RR","1042","1999-01-01","395","4","9",
"OBS_DEU_P1Y_RR","1043","1990-01-01","605.6","4","10",
"OBS_DEU_P1Y_RR","1043","1991-01-01","465.7","4","9",
"OBS_DEU_P1Y_RR","1043","1992-01-01","684.5","4","9",
"OBS_DEU_P1Y_RR","1043","1993-01-01","817.8","4","9",
"OBS_DEU_P1Y_RR","1043","1994-01-01","831.6","4","9",
"OBS_DEU_P1Y_RR","1043","1995-01-01","623.7","4","9",
"OBS_DEU_P1Y_RR","1043","1996-01-01","570.2","4","9",
"OBS_DEU_P1Y_RR","1043","1997-01-01","620.3","4","9",
"OBS_DEU_P1Y_RR","1043","1998-01-01","860.3","4","9",
"OBS_DEU_P1Y_RR","1043","1999-01-01","690.3","4","9",
"OBS_DEU_P1Y_RR","1046","1990-01-01","791.2","4","10",
"OBS_DEU_P1Y_RR","1046","1991-01-01","722.3","4","9",
"OBS_DEU_P1Y_RR","1046","1992-01-01","792.6","4","9",
"OBS_DEU_P1Y_RR","1046","1993-01-01","978.8","4","9",
"OBS_DEU_P1Y_RR","1046","1994-01-01","1009.9","4","9",
"OBS_DEU_P1Y_RR","1046","1995-01-01","714.7","4","9",
"OBS_DEU_P1Y_RR","1046","1996-01-01","667.4","4","9",
"OBS_DEU_P1Y_RR","1046","1997-01-01","677.2","4","9",
"OBS_DEU_P1Y_RR","1046","1998-01-01","956.4","4","9",
"OBS_DEU_P1Y_RR","1046","1999-01-01","789.4","4","9",
"OBS_DEU_P1Y_RR","1047","1990-01-01","442.3","4","10",
"OBS_DEU_P1Y_RR","1047","1991-01-01","465","4","9",
"OBS_DEU_P1Y_RR","1048","1990-01-01","539.9","4","10",
"OBS_DEU_P1Y_RR","1048","1991-01-01","502.3","4","9",
"OBS_DEU_P1Y_RR","1048","1992-01-01","563.2","4","9",
"OBS_DEU_P1Y_RR","1048","1993-01-01","652.6","4","9",
"OBS_DEU_P1Y_RR","1048","1994-01-01","728.6","4","9",
"OBS_DEU_P1Y_RR","1048","1995-01-01","741.7","4","9",
"OBS_DEU_P1Y_RR","1048","1996-01-01","543.2","4","9",
"OBS_DEU_P1Y_RR","1048","1997-01-01","620.1","4","9",
"OBS_DEU_P1Y_RR","1048","1998-01-01","764","4","9",
"OBS_DEU_P1Y_RR","1048","1999-01-01","646.5","4","9",
"OBS_DEU_P1Y_RR","1049","1996-01-01","570.8","4","9",
"OBS_DEU_P1Y_RR","1049","1997-01-01","614.7","4","9",
"OBS_DEU_P1Y_RR","1049","1998-01-01","709.5","4","9",
"OBS_DEU_P1Y_RR","1049","1999-01-01","681.4","4","9",
"OBS_DEU_P1Y_RR","105","1990-01-01","652.8","4","10",
"OBS_DEU_P1Y_RR","105","1991-01-01","495.5","4","9",
"OBS_DEU_P1Y_RR","105","1992-01-01","674.6","4","9",
"OBS_DEU_P1Y_RR","105","1993-01-01","757.9","4","9",
"OBS_DEU_P1Y_RR","105","1994-01-01","675.3","4","9",
"OBS_DEU_P1Y_RR","105","1995-01-01","746.5","4","9",
"OBS_DEU_P1Y_RR","105","1996-01-01","559.4","4","9",
"OBS_DEU_P1Y_RR","105","1997-01-01","622.3","4","9",
"OBS_DEU_P1Y_RR","105","1998-01-01","708.1","4","9",
"OBS_DEU_P1Y_RR","105","1999-01-01","655.4","4","9",
"OBS_DEU_P1Y_RR","1050","1990-01-01","619.8","4","1",
"OBS_DEU_P1Y_RR","1050","1991-01-01","552.8","4","9",
"OBS_DEU_P1Y_RR","1050","1992-01-01","663.7","4","9",
"OBS_DEU_P1Y_RR","1050","1993-01-01","777.3","4","9",
"OBS_DEU_P1Y_RR","1050","1994-01-01","792.1","4","9",
"OBS_DEU_P1Y_RR","1050","1995-01-01","947","4","9",
"OBS_DEU_P1Y_RR","1051","1996-01-01","557.9","4","9",
"OBS_DEU_P1Y_RR","1051","1997-01-01","592","4","9",
"OBS_DEU_P1Y_RR","1051","1998-01-01","664.2","4","9",
"OBS_DEU_P1Y_RR","1051","1999-01-01","658.1","4","9",
"OBS_DEU_P1Y_RR","1052","1991-01-01","436","4","9",
"OBS_DEU_P1Y_RR","1052","1992-01-01","615.8","4","9",
"OBS_DEU_P1Y_RR","1052","1993-01-01","634.8","4","9",
"OBS_DEU_P1Y_RR","1052","1994-01-01","715.8","4","9",
"OBS_DEU_P1Y_RR","1052","1995-01-01","528.6","4","9",
"OBS_DEU_P1Y_RR","1052","1996-01-01","452.8","4","9",
"OBS_DEU_P1Y_RR","1052","1997-01-01","473.2","4","9",
"OBS_DEU_P1Y_RR","1052","1998-01-01","602.9","4","9",
"OBS_DEU_P1Y_RR","1052","1999-01-01","475.4","4","9",
"OBS_DEU_P1Y_RR","1054","1990-01-01","921.3","4","10",
"OBS_DEU_P1Y_RR","1054","1991-01-01","773.7","4","9",
"OBS_DEU_P1Y_RR","1054","1992-01-01","1105.1","4","9",
"OBS_DEU_P1Y_RR","1054","1993-01-01","1104.4","4","9",
"OBS_DEU_P1Y_RR","1054","1994-01-01","1120.7","4","9",
"OBS_DEU_P1Y_RR","1054","1995-01-01","1009.5","4","9",
"OBS_DEU_P1Y_RR","1054","1996-01-01","800.8","4","9",
"OBS_DEU_P1Y_RR","1054","1997-01-01","841.9","4","9",
"OBS_DEU_P1Y_RR","1054","1998-01-01","1316.9","4","9",
"OBS_DEU_P1Y_RR","1054","1999-01-01","965.4","4","9",
"OBS_DEU_P1Y_RR","1055","1990-01-01","1180","4","10",
"OBS_DEU_P1Y_RR","1055","1991-01-01","894.9","4","9",
"OBS_DEU_P1Y_RR","1055","1992-01-01","1343.6","4","9",
"OBS_DEU_P1Y_RR","1055","1993-01-01","1312.9","4","9",
