"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_RR","104","1913-01-01","1099","4","5",
"OBS_DEU_P1Y_RR","104","1914-01-01","1171","4","5",
"OBS_DEU_P1Y_RR","104","1915-01-01","1171","4","5",
"OBS_DEU_P1Y_RR","104","1916-01-01","1107","4","5",
"OBS_DEU_P1Y_RR","104","1919-01-01","850","4","5",
"OBS_DEU_P1Y_RR","1040","1910-01-01","853.6","4","1",
"OBS_DEU_P1Y_RR","1040","1911-01-01","633.5","4","1",
"OBS_DEU_P1Y_RR","1040","1912-01-01","1163.4","4","1",
"OBS_DEU_P1Y_RR","1040","1913-01-01","965.2","4","1",
"OBS_DEU_P1Y_RR","1040","1915-01-01","1026.9","4","1",
"OBS_DEU_P1Y_RR","1040","1916-01-01","970.5","4","1",
"OBS_DEU_P1Y_RR","1040","1918-01-01","825.1","4","1",
"OBS_DEU_P1Y_RR","1040","1919-01-01","950.8","4","1",
"OBS_DEU_P1Y_RR","1041","1910-01-01","557","4","5",
"OBS_DEU_P1Y_RR","1041","1911-01-01","345","4","5",
"OBS_DEU_P1Y_RR","1041","1912-01-01","576","4","5",
"OBS_DEU_P1Y_RR","1041","1913-01-01","544","4","5",
"OBS_DEU_P1Y_RR","1041","1914-01-01","479","4","5",
"OBS_DEU_P1Y_RR","1041","1915-01-01","734","4","5",
"OBS_DEU_P1Y_RR","1041","1916-01-01","759","4","5",
"OBS_DEU_P1Y_RR","1041","1917-01-01","450","4","5",
"OBS_DEU_P1Y_RR","1041","1918-01-01","627","4","5",
"OBS_DEU_P1Y_RR","1041","1919-01-01","601","4","5",
"OBS_DEU_P1Y_RR","1044","1913-01-01","924","4","5",
"OBS_DEU_P1Y_RR","1044","1914-01-01","808","4","5",
"OBS_DEU_P1Y_RR","1044","1915-01-01","892","4","5",
"OBS_DEU_P1Y_RR","1044","1916-01-01","890","4","5",
"OBS_DEU_P1Y_RR","1044","1917-01-01","934","4","5",
"OBS_DEU_P1Y_RR","1044","1918-01-01","747","4","5",
"OBS_DEU_P1Y_RR","1044","1919-01-01","769","4","5",
"OBS_DEU_P1Y_RR","1047","1910-01-01","665.6","4","1",
"OBS_DEU_P1Y_RR","1047","1911-01-01","476.2","4","1",
"OBS_DEU_P1Y_RR","1047","1912-01-01","781.5","4","1",
"OBS_DEU_P1Y_RR","1047","1913-01-01","620.1","4","1",
"OBS_DEU_P1Y_RR","1047","1914-01-01","551.1","4","1",
"OBS_DEU_P1Y_RR","105","1910-01-01","689.3","4","5",
"OBS_DEU_P1Y_RR","105","1911-01-01","483","4","5",
"OBS_DEU_P1Y_RR","105","1912-01-01","542.7","4","5",
"OBS_DEU_P1Y_RR","105","1913-01-01","678.6","4","5",
"OBS_DEU_P1Y_RR","105","1914-01-01","583.5","4","5",
"OBS_DEU_P1Y_RR","105","1915-01-01","616","4","5",
"OBS_DEU_P1Y_RR","105","1916-01-01","605","4","5",
"OBS_DEU_P1Y_RR","105","1917-01-01","621","4","5",
"OBS_DEU_P1Y_RR","105","1918-01-01","568","4","5",
"OBS_DEU_P1Y_RR","105","1919-01-01","554","4","5",
"OBS_DEU_P1Y_RR","1053","1910-01-01","1108","4","5",
"OBS_DEU_P1Y_RR","1053","1911-01-01","630","4","5",
"OBS_DEU_P1Y_RR","1053","1912-01-01","1168","4","5",
"OBS_DEU_P1Y_RR","1053","1913-01-01","770","4","5",
"OBS_DEU_P1Y_RR","1053","1914-01-01","847","4","5",
"OBS_DEU_P1Y_RR","1053","1915-01-01","963","4","5",
"OBS_DEU_P1Y_RR","1053","1916-01-01","1124","4","5",
"OBS_DEU_P1Y_RR","1053","1917-01-01","894","4","5",
"OBS_DEU_P1Y_RR","1053","1918-01-01","1143","4","5",
"OBS_DEU_P1Y_RR","1053","1919-01-01","939","4","5",
"OBS_DEU_P1Y_RR","1055","1910-01-01","847","4","5",
"OBS_DEU_P1Y_RR","1055","1911-01-01","757","4","5",
"OBS_DEU_P1Y_RR","1055","1912-01-01","1061","4","5",
"OBS_DEU_P1Y_RR","1055","1913-01-01","1033","4","5",
"OBS_DEU_P1Y_RR","1055","1914-01-01","1150","4","5",
"OBS_DEU_P1Y_RR","1055","1915-01-01","592","4","5",
"OBS_DEU_P1Y_RR","1055","1916-01-01","727","4","5",
"OBS_DEU_P1Y_RR","1055","1917-01-01","983","4","5",
"OBS_DEU_P1Y_RR","1055","1918-01-01","946","4","5",
"OBS_DEU_P1Y_RR","1055","1919-01-01","731","4","5",
"OBS_DEU_P1Y_RR","1056","1910-01-01","914","4","5",
"OBS_DEU_P1Y_RR","1056","1911-01-01","674","4","5",
"OBS_DEU_P1Y_RR","1056","1912-01-01","876","4","5",
